-1.1278242934662508, 10.131619117840296
-1.09838436418101, 9.378458003592032
-1.0689444348957693, 8.120261945881301
-1.0395045056105285, 6.19653364356386
-1.0100645763252878, 3.951509627884473
-0.9819628256439217, 2.4600566540817326
-0.9551992535664301, 1.4809128907283264
-0.9270975028850639, 0.8367112143462886
-0.9003339308075723, 0.4859680073114271
-0.8762467159378299, 0.2879245598416033
-0.853497679671962, 0.17041945930902427
-0.8320868220099688, 0.10020299268841906
-0.8106759643479755, 0.05832822640375941
-0.7919414638937313, 0.03545812683975662
-0.7745451420433619, 0.021065382858555255
-0.7571488201929923, 0.012360623268032214
-0.7410906769464973, 0.0073728492162015505
-0.726370712303877, 0.004347539695786525
-0.7129889262651312, 0.0026231632321165
-0.70094531883026, 0.0016288234833590353
-0.6889017113953888, 0.0009593642885222973
-0.6781962825643921, 0.0006079141170104482
